,ETF_1,ETF_2,ETF_3,ETF_4,ETF_5,ETF_6,ETF_7,ETF_8,ETF_9,ETF_10,ETF_11,ETF_12,ETF_13,ETF_14,ETF_15,ETF_16,ETF_17,ETF_18,ETF_19,ETF_20,ETF_21,ETF_22,ETF_23,ETF_24,ETF_25,ETF_26,ETF_27,ETF_28,ETF_29,ETF_30,ETF_31,ETF_32,ETF_33,ETF_34,ETF_35,ETF_36,ETF_37,ETF_38,ETF_39,ETF_40,ETF_41,ETF_42,ETF_43,ETF_44,ETF_45,ETF_46,ETF_47,ETF_48,ETF_49,ETF_50,ETF_51,ETF_52,ETF_53,ETF_54,ETF_55,ETF_56,ETF_57,ETF_58,ETF_59,ETF_60,ETF_61,ETF_62,ETF_63,ETF_64,ETF_65,ETF_66,ETF_67,ETF_68,ETF_69,ETF_70,ETF_71,ETF_72,ETF_73,ETF_74,ETF_75,ETF_76,ETF_77,ETF_78,ETF_79,ETF_80,ETF_81,ETF_82,ETF_83,ETF_84,ETF_85,ETF_86,ETF_87,ETF_88,ETF_89,ETF_90,ETF_91,ETF_92,ETF_93,ETF_94,ETF_95,ETF_96,ETF_97,ETF_98,ETF_99,ETF_100,ETF_101
2021-02-09,107.62411140688758,108.1597521087967,106.37244123344328,109.64293642526597,105.50999166461523,104.45120562972163,105.4327169004685,110.8348669563789,91.4477109925834,100.34930276916204,99.54166004513928,106.1134299042475,110.47087928908894,105.33185282452175,105.3854653027765,107.23470414291376,109.51013601702593,104.96518325618281,102.35613678703243,99.64289134320735,98.48662089024195,96.88610315043981,99.99090743771595,104.49473713139308,102.05312579521147,102.69767380914162,99.80021191006394,98.38257666746738,99.31107373251102,97.74835991927145,99.50510093336227,99.76964366203204,99.92537890567796,99.76691779394675,99.50926474321008,105.70753742106835,99.66885725528644,99.1189317833285,99.03894071647234,103.79804705358293,115.47930552127048,100.27390048025221,98.57213195470212,100.75198986561256,100.09339024285889,100.0865295970758,99.98596252587542,102.98203901572661,98.65590019088071,102.30229126095423,110.5698813671084,101.11024412190103,108.11184735433419,100.10200173015593,98.18300373990465,100.29450271131101,101.53829740660677,108.49854438633699,104.12075703512005,106.92406641467613,110.21791034737868,108.0443133106942,105.11708968714971,110.69053041456421,102.01241773453248,107.21693366109581,101.97642715027595,105.20500400580913,99.98172922827713,102.71296593678562,102.9105557533507,105.8246874890298,101.70853619130413,107.7184471496102,103.39142254097003,104.82577064693432,103.9707917400008,107.30076476242218,105.79455154473862,105.08166321945653,99.41886633446867,102.63560833670962,104.8954229011682,108.40028782219515,107.224469978961,114.39123834309261,105.81998806702533,96.30501681248046,109.65222732913833,106.08181322321916,102.1199063627942,99.93277423908842,102.86042314832183,104.89967201914216,106.13840050082618,102.8655580225656,107.31814993160101,102.62802292530637,107.86163872488513,99.35585781032448,101.28379070317757
2021-02-10,108.53236030394724,107.12149251161989,105.4196115386629,108.42497566639913,106.23123998566142,105.02783814550347,106.85280477518099,110.91092948131669,92.20203498599714,100.25732672331578,99.54166004513928,107.26737048858337,110.29326184507015,105.54409923737056,105.30348932530207,108.04133768252903,108.78352440413855,105.38896387072559,102.40268185728887,99.62621297242082,98.71636931388188,96.80805216109883,100.00909256228405,105.3233297606288,102.64747157394552,103.03246708575884,99.7975181380648,98.61478100728641,99.26177264788717,97.575208932514,99.47905361406555,99.75711899706681,99.92274618790695,99.76124648496996,99.62771808105593,105.66015645612367,99.65481752049703,99.05731796551548,98.96659691696063,103.93754322622996,117.26816423928248,100.28316430709276,98.46662446367026,100.7832782606705,100.13322494360439,100.09003391097605,99.98754421310073,103.13672691855969,98.79175594002544,101.87401107594937,111.38158009908443,101.15374003328536,109.35588463301325,100.07833044256701,98.27487592543557,100.44159077186737,101.18976475231565,110.51730270177704,104.08612058712046,106.98620648710691,110.02238673321835,108.59210599565775,105.03911498715505,113.4612973852303,101.43686302445501,106.47451866761256,101.61612479105177,105.08978391278377,100.09427829616139,102.88488787289114,102.25419485247672,106.06429253005436,101.63201237360387,108.72948091654727,103.09195186368007,104.73683274337857,104.46856820410852,107.68105645869029,105.75995676394778,105.08879537836103,99.30921546157111,102.67165129360014,104.97647257431525,109.32197570231303,108.02071532610455,116.32357406202559,106.13345377799057,96.45314090403222,110.98619261735341,106.10862792902614,101.84506809454435,99.9316538097399,103.58699378407923,105.52998015486932,106.13627835595507,102.50707197555718,107.71839388639931,102.28321140673779,107.61087319344331,98.84942380538561,101.30508210787221
2021-02-11,108.98310185779245,109.49604062661386,105.62588346159887,108.81772852239544,106.22692113343959,104.96740142812791,107.8850108234274,113.65227887085372,91.13598941694696,100.40463445858285,99.54166004513928,106.82543579671005,110.27643783251558,105.81563133125752,105.7129236910575,108.29558272109257,109.85992918147171,106.02170152276673,102.51260421504556,99.70449757405515,98.49800520288511,96.47400187084051,100.0181851245681,105.59265671805865,102.94829771205849,102.91257047201921,99.85229150204728,98.52670349907919,99.45929921569387,97.93166969925457,99.53983069242457,99.82844208917409,99.9045639808009,99.84141817095991,99.58541331753956,105.8484344127252,99.76963135166376,99.33533039003093,99.1216841552771,104.41268985350948,116.15239035629064,100.26077672556144,98.60026728564395,100.68269751753296,100.11256991358819,100.07332102929786,99.98082204239319,103.22552923314905,98.78920037936672,102.72562682570594,111.9601561542636,101.23625045912351,109.93588836767144,100.04260831766008,98.30022322585387,100.45102106384309,101.69555826042142,110.69118596287856,104.48280594439869,107.0368684569868,110.1758751723442,109.48588765796359,105.29438930261377,114.09472156236856,102.22369731164953,106.64411924834606,101.63823160964787,105.32616911591934,99.92404817913376,103.08137008558313,103.54050142986758,106.00352961075352,102.05343417532066,109.12102169522886,103.55607616058701,105.32560166491754,104.38862839408313,107.676877429061,105.95074772238654,105.34198701947078,99.37800662055052,102.98656676365817,105.23099345539298,110.08691394295508,108.29584075093058,116.95857731511603,106.07264397720537,97.24564439920631,111.3059638663166,106.35014331682353,102.4393337766622,99.93837638583105,103.92366254212402,105.46364640244126,106.39247911857676,103.16190130952921,107.71839388639931,102.81440752993802,108.24057330573055,97.81063764823098,101.32475351438356
2021-02-12,109.43477662396441,110.81726631089688,105.04790325113869,106.55214221068628,106.19841670877547,104.90489496015729,109.24039526682544,115.06126003227517,90.52802679538961,100.35501636752613,99.54166004513928,108.1021360176774,110.8426623861966,106.20833772259692,106.16067291584989,108.49068682742431,110.93449132580515,106.12427372363409,103.2479150024957,99.55630745658834,98.06531657570045,96.313729228606,100.0,105.50746145601451,103.3310070117181,103.10617402043484,99.7809065440701,98.22243574345424,99.21343825119709,97.26818762613834,99.43564141523768,99.70803281012232,99.90226035275128,99.74358809111044,99.46695997969371,106.3543260689849,99.62697204649804,99.00409750644566,98.8224327897137,104.69558965461998,118.47445075290052,100.27150732498508,98.23450798340016,100.68368958859577,100.08586591049584,100.07484855074158,99.97914149971629,103.39740468074136,98.52935526063948,103.6034870983447,112.16672793795844,101.23273563800154,110.0026595293199,99.89455517346751,97.98898852963984,100.4604513558188,102.23577096662292,110.60951352205815,104.62723339737808,106.99293502998158,110.8498791788969,109.92317541613316,104.99154113745593,114.09472156236856,102.28845733528692,106.84242654216092,102.13272623613959,105.34683512769048,99.72446227949045,103.85596342408041,104.4104811016297,105.97799897239182,102.87829603360558,109.20236470097137,103.7870332511907,105.55328269802023,103.56639034810763,107.89418696978562,106.45363408521304,105.82340774552456,100.30772472044613,102.82187412852339,105.67267203274291,110.02033266752058,108.77488266709824,117.03795272175233,106.04542300439779,97.54446693149458,111.30191020835804,106.86026335152707,102.96171868093006,99.92325058962595,103.40459111401461,105.7393495992558,106.91394799008765,103.83420829476383,107.94784253598019,103.33162480779087,108.81914511244047,97.95969789906425,101.33597778751063
2021-02-15,110.10039031605568,111.74793423997247,105.55573006648866,107.03966803845563,107.3290922204515,105.79240401531614,109.24039526682544,115.41632930871197,90.92418762402016,99.95704061380371,99.54166004513928,111.24478271544316,111.35151981510134,106.6519697790016,106.80757030331112,109.0729506447581,111.35706849373965,107.10512961854701,103.44966730090394,99.3655037027579,98.06531657570045,96.64996415215374,100.00909256228405,106.53804930332261,103.71371631137772,103.2132947654973,99.66821708210618,98.23844983585555,98.86510836571739,96.56181287051376,99.29238115910572,99.55458691480001,99.912955768696,99.59540366186108,99.48388188510026,106.3543260689849,99.42534585521679,98.54832405960973,98.48772493582234,105.21410904146201,119.303875586275,100.32917464706749,97.8722655975241,100.68368958859577,100.08586591049584,100.07484855074158,99.98774192400388,104.25678191870293,98.43174356610795,104.54372565725414,112.52064258996667,101.23273563800154,110.40441821381484,99.89455517346751,97.82522046968829,100.48874223174596,103.29991435125064,110.92171301358134,104.95399234077036,107.50232530525815,110.80808420486264,110.29059733897456,105.42585557507502,114.09472156236856,102.72315899395304,107.05129262699421,103.50373682802058,105.34683512769048,99.72446227949045,103.85596342408041,104.81704585912645,106.71762156573023,104.04440544644076,109.89812380834188,104.53847258904004,106.6009712019068,105.6266878048125,109.13535876969367,106.45363408521304,106.18001569074958,102.83927129253959,103.82791987413904,106.07937961966155,110.02033266752058,109.52257646868426,117.27824766861852,106.90463319996428,97.31336958545057,111.78336004589988,106.88387493547997,103.89463123623406,99.88571620645033,104.17546878133024,106.25363432455465,106.91394799008765,104.91872892162893,109.22676388930056,104.32878244257024,108.81914511244047,98.07377483187197,101.37971773845939
2021-02-16,111.12669057245574,111.795274573937,105.81330820375896,105.41486654941002,108.12764799626852,106.17406602504398,109.50733926617502,115.83661219793792,89.6083425981958,100.0010310252687,99.54166004513928,111.31843849742205,111.96352774720955,106.65889052482527,106.48233952311367,108.90284425205012,110.95537449980192,107.01286383306658,102.49517672751553,99.27317415730337,97.50864346168981,95.72566566769345,99.97272231314784,108.73114024239426,105.73333299740241,102.7451738337106,99.61568852812299,97.52582272399712,98.66854848584445,96.17058645584538,99.18385066203604,99.47130164268104,99.9095825990519,99.51475936678976,99.16236568237584,106.29430285121276,99.31076601962988,98.29052134245913,98.29253975942633,105.115250409306,122.20027976631285,100.35611694346208,97.64366603362173,100.94544372286114,100.02589255548457,100.09353822487631,99.98774192400388,104.19949010283882,98.1133528759261,104.23335564751704,112.66244186521483,101.2328235085296,110.48703337992225,99.6733362312728,97.40562370848907,100.49813169994688,103.21334703617262,110.60687892719297,104.79028611013084,107.04280540658209,109.03107720540548,110.18454601124535,105.38663615751817,115.16976695555933,102.39773987517506,105.91952221470642,103.48318136511544,105.17046628750668,99.27348615794081,102.7960930267707,104.81762010313422,107.06483824744933,103.87729689754055,110.27370059907263,104.53626247334049,106.44977676586208,103.00479638860153,109.91683731037654,106.40226157811591,106.19071392910632,102.72898198661206,103.62429032207145,106.03450856827003,109.36944845026856,109.84949020877166,117.88635870743873,107.33495870156472,97.31336958545057,112.5159807669521,106.76243085832684,103.7397223941296,99.86050654610848,105.3660666351882,106.12866612868552,106.79259988791216,104.71482299023194,110.03070992103802,104.18899398909649,108.5517315359946,98.21861153724282,101.36178204428728
2021-02-17,109.91864721541106,109.38737304183164,104.98089105282446,103.48610850224551,107.48845786743718,105.32339853047708,107.25999600261524,114.69044125344806,86.66844927311875,99.76063030011427,99.54166004513928,110.90105573287504,110.78970811717235,106.29849115491939,105.24334390704637,108.3675273603024,109.25892371806486,106.55432673894933,102.24951374650072,99.32504468845761,97.72601886067042,95.63351386348427,100.0,109.02932365954874,104.2166048973689,102.43920815821112,99.60087278212772,97.61390023220434,98.63342549091635,96.04529467272884,99.23594530062948,99.51547546103141,99.9058803396864,99.48541463928112,99.19620949318893,106.30053236709877,99.2808535846758,98.16466785158384,98.23338744868231,104.70262307508958,122.68575660330782,100.33457854605781,97.63311528451854,101.05861613718054,100.05112119929005,100.09614399675088,99.98784077945547,103.56068635595406,97.90420793614173,103.32354552093477,111.24707502523793,101.20795614909169,110.26493438884582,99.73574235309815,97.15252761583669,100.50756199192261,102.44976075865604,110.2195934820123,104.29916741821224,106.73052185786942,107.91726516749215,108.86878583755498,104.42819713675044,116.95697724682049,101.26524896181587,104.76597429594311,103.12598171727319,105.30550310414822,99.22443916250792,103.16071867147797,103.44402843656326,106.53590724719085,103.42112841534856,110.48016065525684,103.7826130197916,105.40920329425994,102.46402708548858,109.62430523632413,106.3802872109183,105.94465444690105,102.15120009448809,103.39698291511226,105.58513134122806,109.13865326681177,108.82667098235962,118.28800693992626,106.79887534672649,97.28921030848626,113.09612158479317,106.59824798386359,102.92366415148008,99.83585710044089,104.92726531826679,105.07400637263392,106.67125178573667,103.96872147744412,109.69864037415982,103.39219980429615,107.98827531826325,98.58257814280199,101.33077065049291
2021-02-18,109.61511990611882,109.35509554140127,106.38919428302184,98.2078516418777,106.54565242741089,104.51453999793024,106.14953606623465,113.64187978483335,85.59607076009401,99.22887901777659,99.54166004513928,109.40338816597104,109.3114014402458,105.68098301538734,104.45521616708842,106.40795049233301,108.15733628973561,106.32785617458822,101.82382583252665,99.21116892236977,97.81076560491238,94.71696089705014,100.00909256228405,107.8668205677852,103.23627449251337,102.30325981203093,99.49806048416062,97.57386500120106,98.32215197623238,95.34140317767051,99.16648578250489,99.41407817340887,99.88021134141907,99.34045254467766,99.2046704458922,105.81441026272431,99.08659825415897,97.6973125074878,97.89211874852556,104.38260244372286,118.99942401053238,100.33573652441288,97.29549131321657,101.1294347484337,100.05613742086541,100.08626003446807,99.97657125797517,103.25703973187431,97.9014736649474,102.58223283836418,109.48975602355151,101.14301982886337,108.64290443236024,99.79513576559401,97.1998300128998,99.85082992692953,101.71267480215715,109.00504524916681,103.83647675436876,105.56331756743384,106.38430238423513,108.78305405555865,103.67803875064108,114.24327145830412,101.10334890272236,104.45448996089948,102.41041890482046,104.86953518459278,98.78491012507122,102.49003419546203,102.97716805825131,105.6335906608925,102.6856344784415,109.08915012917856,102.65545401301759,103.97908180508367,102.23965820692992,108.64641230306323,105.91333190796898,105.35981741673204,100.90577686127169,102.55773450284397,105.10738735755926,108.60839162927068,108.52888816960673,115.75450010843635,105.99821082566254,95.9887679164802,111.31734529058492,106.13187344191002,102.17410523807143,99.79103992649985,104.5984230577673,104.5941744375501,106.20553744765778,103.4401196248131,108.73234224450988,102.70257676715903,107.50123293052958,96.40831754139383,101.31422352619218
2021-02-19,110.55906417467865,111.1099156481322,107.26139992670542,100.01963764279981,106.10556138600607,104.20035185760115,108.35385662939163,115.79953087884545,85.21116849852935,98.75821598261005,99.54166004513928,112.34961944512645,112.1753448233065,105.84971447330064,105.65678796735219,106.77803859403103,109.6587750790029,105.31300632725355,101.07850310547443,99.1057520429009,97.27104183975013,94.11479652126938,100.00909256228405,107.68818534091845,103.94424890465524,102.07853555786322,99.49671359816105,97.18151973736889,98.2309610811438,95.01699904733096,99.05361406555242,99.32674300962448,99.87848362038184,99.33267597706558,99.06929520263982,105.60302813102795,99.05703681257461,97.59785823992206,97.76634592969285,104.36775411162039,120.23204147124167,100.37441300147216,97.11261166209468,101.11646151145844,100.01910590276495,100.08113834492154,99.97835065610364,103.9130310235183,97.90878292585245,103.05425389483935,110.43129154047698,101.14222899411092,108.99826281808254,99.69485558362636,97.16053698585733,100.14831277379996,102.08569053508674,109.26323554595392,104.02436314681933,106.85242722289287,106.97879985972261,109.56215554194733,104.80333434669501,114.37997446690994,101.87642168489393,105.20515400986586,103.10465057652254,104.80244142034951,98.2953314278998,101.31491942340028,103.79604001332245,105.13223275006463,102.81380511303487,109.45745004907657,103.52402948294343,104.68702751738735,104.01983044699118,107.94015629570815,105.72105619498984,105.31702446330503,101.01047987818697,103.33620975422387,105.24366100480462,109.21478880598575,109.17300534067002,116.63109954456733,105.48156550953519,96.55611487142116,111.6748467405472,106.10862792902614,102.80642544963925,99.80560550803068,104.69434616404598,106.16863460033872,106.10541079419342,104.35128784396989,108.0438166530587,103.56460556358044,107.05459165619487,97.24585690792794,101.34633420446806
2021-02-22,108.12851266952384,108.95593045274573,106.7619496361447,94.09077713836854,106.33186924243014,105.0522612025251,108.32065801018318,112.79019128702436,88.44519188820242,99.25577159353548,99.54166004513928,112.39872329977904,113.65613373159357,104.92490684553631,104.81430659015575,103.85269639971953,107.64477721031506,103.26862183548158,100.5571096613254,99.22896450459652,96.72809769830667,94.50922213152684,99.99090743771595,108.97435897435898,104.84546757804726,101.32639723779167,99.56091516414051,97.05340699815838,98.4491103248716,95.6109498245915,99.17082700238767,99.43177769994651,99.8929635681224,99.41980790589065,99.0100685337169,104.78194129304227,99.17493158554235,97.89795598269467,98.03342123006097,103.89690568573896,123.70443511890069,100.337975282566,97.40803263698392,100.84715237448394,99.99151668410047,100.09955845644856,99.98536939316593,103.95313529462317,97.90472619669488,102.36504990262902,108.60190582894222,101.05268892602884,105.7703298382214,99.53259966688043,97.25495332421835,100.00473555787526,101.38317987282007,105.58797570903535,103.21040661882915,106.62009459539688,104.10479489236593,107.30612926571285,103.96023290300272,111.46060459410099,101.5623355702525,103.36099516605348,102.9572717858819,103.79688424485543,98.31858766934582,101.05609189321949,102.63520575162798,106.17132973138577,102.40225299098614,107.1399641233345,103.11184290497609,104.09292232163504,102.34982735688088,108.39149149567471,104.90978631412655,104.55744953997575,100.83092058850757,104.19860984683059,104.55973913150677,110.56791140808947,108.93995792199385,112.26198221643894,106.45254121160086,89.71646514133177,109.43410934898255,105.08847937738632,102.24060456731232,99.82297216293284,104.97467707612401,106.27500152449551,105.03112318375749,103.96885094152755,108.47064772873229,103.01011136480126,104.2400968512208,95.91257631740625,101.32272851665445
2021-02-23,108.40474351825713,107.00636942675159,105.4353175226428,92.38742507812367,106.31891268576463,105.0174893925282,107.41616501746316,111.99835760378124,86.91191578591835,99.22445420099838,99.54166004513928,113.77363123005156,113.39467202828641,104.9690648786236,104.50333250169298,103.54967533457305,107.01244698591307,103.90733671649413,100.03908519369017,99.09505873340142,96.37631396295832,95.25795554072651,99.99090743771595,110.60818424162476,106.4758243114886,101.70770777984885,99.49177501616265,97.10144927536231,98.20389381899737,95.00322823873614,99.11873236379422,99.32378058886924,99.88852085688383,99.3173376641511,99.0777561553431,104.90796073499492,99.034885231018,97.52135676065119,97.76718348453525,104.08211909143837,127.04681971529664,100.32662709468636,97.16888232397835,100.53983928448783,99.97927120201948,100.09488603791489,99.98270029597322,104.87266893924203,97.88456764828193,101.95122322297955,107.45029731164912,100.98116231619683,105.71176360745348,99.55971405084595,97.20048960807796,100.1598250782898,100.98897709121093,105.45031812732996,102.9669712060019,106.61178286596346,102.62924014815599,106.35027556644214,103.85893541327751,111.19549404833053,100.94225834392431,102.66708461881115,103.17368590477004,103.52709370762406,98.33109312133297,100.90117322552004,101.67334703862365,106.13596979725483,101.9569005961016,107.17409208344145,102.63114274032246,103.63578149735854,100.36543913154466,108.37477537715743,105.04296879639858,104.56458169888026,101.03984779756566,104.3346259688189,104.60396862875727,112.01836807203915,108.3799967632303,112.05291693775753,106.4170999166647,93.15658775956372,109.4958496778901,105.13844807830992,101.52256556718547,99.7916001411741,106.65219950453744,106.05036286228605,105.09430522423835,103.66668177080973,108.47064772873229,102.61870369507479,104.01127330378014,97.36104638441846,101.25920144503839
2021-02-24,107.2977203955887,106.89555000860733,106.4289827757709,93.48499854852206,103.68829979744584,102.24650729587084,108.12722523908087,113.61701920788302,87.18423237682423,99.00944247308594,99.54166004513928,115.32040265160816,114.32771521635405,105.17935143424802,105.0477599173112,102.35466268329115,106.94027719342425,105.34205615200759,100.06770882873225,99.01166687946883,96.30402499011996,94.69134110665578,99.9818148754319,109.53912111468381,106.83359074040014,101.67363879670972,99.43161410818189,96.9573224437505,97.94192138893722,94.27089212264599,99.07966138484915,99.24473270340016,99.88341996620248,99.22367513711035,98.98468567560708,106.11023897888707,98.89885580061393,97.07639152158232,97.46084780092994,104.49240195216493,130.90924051674483,100.32948344129551,96.86291059998594,100.77518906585063,99.9482886569952,100.09731210138429,99.98042662058684,105.68907731530551,97.56564082649334,102.0223496835443,107.8074214122741,100.94988040821133,103.94317660972256,99.50548528291493,96.6984434496074,100.3358163713951,101.06774560316207,102.58651350888518,103.13525206184893,107.5066790682947,103.17809943360604,105.57340087958582,104.16340805135191,107.3126833517839,101.75175863939191,102.71525910283272,103.45603264052374,104.3531679863661,98.2132800658639,101.5643006933555,101.40402659898244,103.45646547459862,102.38751607202973,105.57515484504214,103.07979622733251,104.14806382183959,96.66603968776451,106.30615571064399,106.23626602050149,105.18864560302404,101.54357145821297,105.4929992475704,105.10124856499432,113.19802107312296,109.47726169283055,109.25309043591412,103.58973362811571,93.36332780178304,107.07176221866054,106.2057282800883,101.91733326158065,99.7703119835521,105.35112513987438,107.21540094717675,106.15682457675267,104.14116763656843,106.41243630543211,102.9868132892223,104.86004497061863,97.69190451408417,101.32781993951622
2021-02-25,105.72129147253905,106.73416250645549,106.3221820847076,90.3890814706033,104.99604825021703,103.13691400186279,107.22476481488383,110.19413294295504,85.03736436944988,98.72715634639012,99.54166004513928,116.44979130861773,113.6872995253422,103.90072833194101,104.0551377552839,102.09432064140475,103.70154259092627,106.12180165980024,99.34807138126642,98.69533644024513,95.41229149829138,95.10562701954451,99.84542644117111,112.16780718388435,107.92578614133788,101.15179369920364,99.21072480425256,95.66018095924413,97.38285353388888,93.50717662303653,98.83655307141306,98.93056610735663,99.85865596466894,98.93078640002922,98.13012945257636,103.50161087951967,98.51050113663352,96.39083229529993,96.9997389620741,103.79296736102157,128.67769275076114,100.3189844375429,96.45846521769712,100.86882531154848,99.65373317537153,100.06972686119502,99.96915709910655,105.44558709788308,97.2855656751389,102.14444376825706,106.50321820165841,100.56298647321093,103.09439065656423,98.95243792742815,96.41189645863349,100.34116428589216,100.93854603173001,102.73273352390237,101.80142205492164,105.97811244582533,101.23847635701554,103.24222011913378,103.34513783652696,109.22005871497582,101.04749338233509,100.77673106429313,103.21479683058033,101.72603662696717,96.95944835638254,100.55732935330903,101.06005443833193,104.44188428876429,101.83346199970526,106.19825806378826,103.13394406197165,104.63900104946725,97.03819645040375,107.64344519202642,103.64611172480966,103.4733613864917,101.64380544391844,105.8776328459203,103.54063666826593,110.57388282292665,107.82974591357825,108.03036217740187,104.6470162803544,89.29308371387496,108.08470897854058,103.58493397908269,101.72052599816261,99.67955720632146,106.58557725270532,106.1772720604208,103.45996429008947,103.55935604564904,107.83336521991411,102.80042868459064,101.12726072092303,94.25214607616142,101.14082586350241
2021-02-26,104.78761253957401,105.31072473747632,106.51903041725565,90.5978381516709,101.08878264512424,99.21597847459381,104.59800876037033,110.22769947155489,81.53595001196223,99.02198661385526,97.98957402520263,113.94549472133563,111.66097132471171,102.36560891539052,102.75866985066115,98.44892235466268,102.9257940980465,101.11669641752444,97.96518251430263,98.71081779877424,96.03317439552265,94.0673303979806,99.93635206401163,109.1653612553934,104.73309868558628,99.12403402967277,99.30994540622083,96.50092081031308,97.67479328989684,94.41469548452929,98.89733014977209,98.93559097294147,99.87749635121772,99.06247247589157,98.54471613503681,103.0250529142408,98.69001474562144,96.8633455693499,97.39653056865784,102.09166109854212,124.76590142351684,100.22534258789635,96.92973201097278,101.0029838445043,99.68943687011378,100.06945729858732,99.97123306358975,103.21693546076943,97.26714061892103,100.59449549659202,104.8302201681751,100.44954562149945,100.39044153845283,99.40606587504143,96.30513626765241,100.18623806057676,99.37686422313774,99.95652918472462,100.26402122626097,104.65021471967702,100.58104621947645,102.97723097478149,101.36084416895444,103.84817114008136,100.36346563266495,99.33809578803226,101.76350358169245,100.92798885733941,98.26714542030295,99.74495097390944,99.93999150118869,100.80191735094097,100.27797344380163,102.95096855714881,101.7073143779077,103.26935733470891,93.46643199742043,104.09544903673367,103.16223022010001,102.51765209328863,99.06852620927197,104.5372031717802,102.29702799415205,108.80783688483231,106.85871500242759,104.5027109086966,100.8585283848109,86.50110300961222,104.51483950632682,103.13649691951196,100.3759326242634,99.71036901340594,102.16056609509518,103.96580730408857,103.09630582808504,102.18690729724307,104.19847465376111,101.50039606728484,101.76754871120448,94.32275139469712,100.97743747530227
2021-03-01,106.68926595851404,107.46148218281975,107.8446154651589,94.15566674066358,103.01196753950671,100.83369553968747,106.99237448042467,112.94102273753732,81.258707797965,99.84947031076821,97.98957402520263,115.19764301497669,114.04942950049231,104.45402052460479,104.61293081940336,100.46824985519616,105.76344891760667,102.51658558051315,99.1850623127669,99.07040028089887,96.22843089425612,95.77472061519273,99.95453718857974,109.68615164756643,104.78827533905927,100.55722442615055,99.56989440413763,96.38882216350389,98.33181885557039,95.48859280396238,99.18385066203604,99.29123145955846,99.88391360078457,99.39390033533763,98.62086470936627,105.48180908072865,99.13694630308433,97.660831875632,97.98951939707217,103.67066399396688,127.2245536081626,100.22071067447608,97.55926004079623,101.10638817451293,99.84265293205527,100.08581076345523,99.97261703991191,104.51459509009139,97.21309855296292,102.25018257059396,107.21804993902047,100.69435291264439,103.06015628978685,99.44824380565443,96.32793941524059,100.25298493235297,101.16032261949489,101.82643289028229,102.11053601537074,106.34699491401317,102.43563814199722,106.0891833212715,103.05087617107093,106.63910697262203,102.01241773453248,101.93819807632026,103.35131613138431,103.0580035500245,97.96074792072491,100.96729704709905,101.79881935432003,102.69839699504388,102.09561691581975,104.6461410020646,103.58038743328214,104.95561998612567,99.12737972081526,106.11809937732458,105.61831118079559,104.77854646601526,100.67450449616462,106.22017248001852,104.43301331941873,109.4378211501542,108.79430328532125,108.16178703101279,102.7363767135641,86.93319761892504,106.33524374957125,105.61067975736809,102.16564867597145,99.80896679607626,104.1693886923281,105.4565617441717,105.61789624062035,104.15890421599788,106.24312305256075,103.25241135082241,104.71202364997589,96.1139879293131,101.23860432527944
2021-03-02,105.57291071257761,106.65884833878464,108.64143238573897,91.41109270675022,102.55935182665856,100.35848080306323,105.34633273824244,110.42975522166412,83.47734917038433,99.85350849307066,97.98957402520263,115.6150257795237,113.91594061399371,103.92498156509299,104.06360266600136,100.05426332957352,104.14807398785705,104.10943100961792,99.06967486716923,99.10407622574054,96.40673804414118,95.57790501611663,99.97272231314784,109.15436831835545,104.5857089948023,100.23094839531814,99.56899648013793,96.58099127231964,98.34889700906754,95.24478176654641,99.20989798133276,99.33510528593358,99.8838313283542,99.3927402948651,98.76470090532194,104.6166575789023,99.13885726698624,97.60114055898364,97.93169321482861,103.47841716779787,126.81148687566856,100.23707676856104,97.54167545895761,101.10669342714766,99.87363547707956,100.0837441167961,99.97350673897614,104.72371021799536,97.32858130105201,102.36466954722493,107.11126283050027,100.73090705231284,102.28068785613644,99.60748701307087,96.53213123682575,100.17750177277242,101.3520807194735,100.39123733747843,101.5867414291129,105.8878708119768,101.21229444799405,104.94182486221678,102.5715406269073,105.66914638538748,102.20993580662659,100.76551234883605,103.61814931022847,102.29336111449254,98.32251477119479,100.71791577714384,101.49246017617806,102.22269737576951,102.3999545724333,104.42901948396268,103.59585824317904,104.83644319536099,97.76773118727411,105.68765932550463,104.76531969734764,104.16161472077596,101.05995843800974,106.44537518876513,103.85430632524579,108.7319999164002,109.40605275934618,106.90609412274993,102.2424755750945,86.09871242935392,105.65438512245166,104.75489711572605,102.34323648007134,99.80280443465936,103.77903404203023,106.52755826929237,104.66920102210213,104.18984613193685,105.81166617714028,103.22445366012766,102.95436624584495,97.78587324995848,101.31185138599523
